"wp_id","slug","name","developer","community","completion_date","project_price","project_status","amenities_title","amenities_content","amenities_count","types_count","types_title","payment_count","payment_title","payments_accept_title","overview_content","archive_name","view_count"
"395733","sway-residences","Sway Residences","Private Owner","Dubai Hills Estate",,"1050000","New Launch","Sway Residences Amenities","<span style=""font-weight: 400;"">Sway Residences is planned to support a balanced daily routine that brings together comfort, wellness, and privacy. The amenities are designed to fit both relaxed and active lifestyles.</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Swimming pool for adults and kids</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness area</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped green spaces for walking and leisure</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Community clubhouse for gatherings</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security with controlled access</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Dedicated parking for residents</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Well-maintained common areas.</span></li>
</ul>","14",,"Sway Residences Types & Sizes",,"Sway Residences Payment Plan","Payments We Accept",,"Sway Residences at Dubai Hills Estate","13485"
"395868","mayfair-vista-at-dubailand","Mayfair Vista at Dubailand","Seven Mayfair Real Estate Development","Dubailand","Q4 - 2028","1200000","New Launch","Mayfair Vista Amenities","<span style=""font-weight: 400;"">Life at Mayfair Vista focuses on balance, comfort, and simple everyday convenience.</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Temperature-controlled swimming pool</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness space</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped gardens and walking paths</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Residents’ lounge and clubhouse area</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security and controlled access</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Dedicated covered parking for residents</span></li>
</ul>","14","3","Mayfair Vista Types & Sizes","3","Mayfair Vista Payment Plan","Payments We Accept",,"Mayfair Vista at Dubailand","13485"
"395917","parkgreen-residences","Parkgreen Residences","Alishaan Developments","Liwan Dubai","Q4 - 2027","852799","New Launch","Parkgreen Residences Amenities","<span style=""font-weight: 400;"">Parkgreen Residences offers a lifestyle of comfort, convenience, and recreation in a safe and family-friendly environment.</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Swimming pool for adults and children</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness center</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped gardens and jogging paths</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">BBQ area and outdoor leisure spaces</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security and CCTV surveillance</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Ample parking facilities for residents and visitors</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Retail outlets and restaurants within the community</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Children’s play area and family-friendly spaces</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Community clubhouse with lounge and meeting areas</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Multi-purpose sports courts for basketball, tennis, or football</span></li>
</ul>","14","3","Parkgreen Residences Types & Sizes","3","Mayfair Vista Payment Plan","Payments We Accept",,"Parkgreen Residences by Alishaan","13485"
"395933","reeman-living-phase-2","Reeman Living Phase 2","Select Developer","Akoya Damac Hills",NULL,NULL,"New Launch",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,"3404"
"395941","cedarwood-estates","Cedarwood Estates","Wasl Properties","Jumeirah Golf Estates",,,"New Launch","Cedarwood Estates Amenities","<span style=""font-weight: 400;"">Cedarwood Estates offers a blend of luxury, comfort, and recreation:</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Spacious villas with modern layouts, open-plan living areas, and premium finishes.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped gardens, pedestrian pathways, and lush green surroundings.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Private swimming pools and community recreational spaces.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness facilities.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Children’s play areas and family-friendly spaces.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security and CCTV monitoring, ensuring safety and peace of mind.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Ample parking facilities for residents and visitors.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">BBQ and outdoor leisure areas are ideal for social gatherings and community events.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Retail outlets, restaurants, and essential services are within proximity.</span></li>
</ul>","14","3","Mayfair Vista Types & Sizes",,"Cedarwood Estates Payment Plan","Payments We Accept",,"Cedarwood Estates at Jumeirah Golf Estates","13485"
"395972","jad-288-at-al-satwa","JAD 288 at Al Satwa","JAD Global Development","Al Satwa Dubai","Q1 - 2028","980288","New Launch","JAD 288 at Al Satwa Amenities","<span style=""font-weight: 400;"">JAD 288 combines modern living with comfort and convenience, offering a range of facilities for all residents.</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Swimming pool for relaxation and leisure</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness center</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Children’s play area for family-friendly living</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped gardens and communal parks</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">BBQ and outdoor recreational spaces</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Retail outlets within the development for convenience</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Nearby schools and educational institutions</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Mosque within the community</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security with CCTV surveillance</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Dedicated parking areas for residents</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Sports facilities for active lifestyles</span></li>
</ul>","14","3","JAD 288 at Al Satwa Types & Sizes","3","JAD 288 at Al Satwa Payment Plan","Payments We Accept",,"JAD 288 at Al Satwa","13485"
"396046","nuve-by-zoya","Nuve by Zoya","Zoya Developments","Dubai Land Residence Complex (DLRC)","Q2 - 2028","687000","New Launch","Nuve by Zoya Amenities","<span style=""font-weight: 400;"">Nuve provides a comfortable and convenient lifestyle for residents with a variety of amenities:</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Swimming pool for relaxation and leisure</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness center</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Children’s play area</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped gardens and communal parks</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">BBQ and outdoor recreational spaces</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Retail outlets within the development</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Schools and educational institutions nearby</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Mosque within the community</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security with CCTV surveillance</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Dedicated parking for residents</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Sports facilities for active lifestyles</span></li>
</ul>","14","3","Nuve by Zoya Types & Sizes","4","Nuve by Zoya Payment Plan","Payments We Accept",,"Nuve by Zoya at DLRC","13485"
"396155","island-living-residences","Island Living Residences","Condor Developers","Dubai Islands","Feb - 2027",,"New Launch","Island Living Residences Amenities","<span style=""font-weight: 400;"">Island Living Residences is designed to offer a luxurious and convenient lifestyle, blending comfort, wellness, and recreation for all residents.</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Swimming pool with leisure and relaxation zones</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness center</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped gardens and open green spaces</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Children’s play areas and family-friendly facilities</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Retail outlets and dining options within the community</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">BBQ and social gathering spaces</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security with CCTV surveillance</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Dedicated parking for residents</span></li>
</ul>","14","3","Island Living Residences Types & Sizes",,"Island Living Residences Payment Plan","Payments We Accept",,"Island Living Residences at Dubai Islands","13485"
"396169","sports-view-residence-2","Sports View Residence 2","Al Helal Al Zahaby Development","International City Dubai",,"800000","New Launch","Sports View Residence 2 Amenities",,"14","4","Sports View Residence 2 Types & Sizes",,"Sports View Residence 2 Payment Plan","Payments We Accept",,"Sports View Residence 2","13485"
"396291","azizi-rose-at-jebel-ali","Azizi Rose at Jebel Ali","Azizi Developments","Jebel Ali Village","Q1 - 2028","607000","New Launch","Azizi Rose at Jebel Ali Amenities","<span style=""font-weight: 400;"">Azizi Rose offers thoughtfully designed floor plans that emphasize space efficiency, comfort, and contemporary living standards.</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Studio Apartments Price, AED 607,000 approximately (USD 165,264)</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">1 Bedroom Apartments Price AED 924,000 (approximately USD 251,568)</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Modern layouts maximizing natural light</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Functional designs suitable for residents and tenants</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Practical configurations with rental potential</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Ideal for professionals, small families, and investors</span></li>
</ul>","14","2","Azizi Rose at Jebel Ali Types & Sizes","3","Azizi Rose at Jebel Ali Payment Plan","Payments We Accept",,"Azizi Rose at Jebel Ali","13485"
"396299","park-residency-at-warsan-4","Park Residency at Warsan 4","Park Properties","Warsan 4",,,"New Launch","Park Residency Amenities","<span style=""font-weight: 400;"">Park Residency offers a comfortable, convenient, and community-focused lifestyle for all residents.</span>
<ul>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Swimming pool with relaxation areas</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Fully equipped gym and fitness center</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Landscaped gardens and open green spaces</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Children’s play areas and family zones</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Community clubhouse and BBQ facilities</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Retail outlets, dining, and shopping are nearby.</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Designated parking facilities</span></li>
 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">24/7 security and CCTV surveillance</span></li>
</ul>","14",,"Park Residency Types & Sizes",,"Park Residency Payment Plan","Payments We Accept",,"Park Residency at Warsan 4","13485"
